Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Russell Wilson,PIT,22,33,217,2,1,3,19,44,92.6,3,27,0,19,0,0,0,0,0,1,1
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,12,48,0,11,5,5,44,0,13,1,0
Najee Harris,PIT,0,0,0,0,0,0,0,0,,9,42,0,11,1,0,0,0,0,0,0
Calvin Austin III,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,65,0,44,0,0
Van Jefferson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,27,0,21,0,0
Ben Skowronek,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,25,0,17,0,0
Mike Williams,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,24,0,13,0,0
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,16,0,7,0,0
Cordarrelle Patterson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,1,12,0,0
Connor Heyward,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
MyCole Pruitt,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,1,1,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Lamar Jackson,BAL,15,23,207,3,1,1,9,49,115.4,9,22,0,8,0,0,0,0,0,1,0
Derrick Henry,BAL,0,0,0,0,0,0,0,0,,24,162,0,44,2,2,27,0,16,0,0
Justice Hill,BAL,0,0,0,0,0,0,0,0,,2,30,0,25,1,0,0,0,0,0,0
Zay Flowers,BAL,0,0,0,0,0,0,0,0,,1,3,0,3,8,5,100,0,49,0,0
Rasheen Ali,BAL,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Mark Andrews,BAL,0,0,0,0,0,0,0,0,,1,1,0,1,6,4,37,1,16,0,0
Isaiah Likely,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,29,1,19,0,0
Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,14,1,14,0,0
