Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Daniel Jones,NYG,22,37,190,0,2,2,15,23,50.5,7,26,1,10,0,0,0,0,0,0,0
Tyrone Tracy Jr.,NYG,0,0,0,0,0,0,0,0,,18,103,1,32,2,1,1,0,1,2,1
Devin Singletary,NYG,0,0,0,0,0,0,0,0,,8,40,0,14,1,1,5,0,5,0,0
Wan'Dale Robinson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,51,0,23,0,0
Jalin Hyatt,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,39,0,19,0,0
Theo Johnson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,37,0,13,0,0
Isaiah Hodgins,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
Malik Nabers,NYG,0,0,0,0,0,0,0,0,,1,-2,0,0,10,6,50,0,19,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Bryce Young,CAR,15,25,126,1,0,1,8,24,86.4,2,30,0,24,0,0,0,0,0,0,0
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,28,153,1,26,6,4,16,0,10,1,1
Miles Sanders,CAR,0,0,0,0,0,0,0,0,,2,5,0,4,0,0,0,0,0,0,0
Jalen Coker,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,41,0,24,0,0
Xavier Legette,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,40,0,23,0,0
David Moore,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,18,0,13,0,0
Ja'Tavion Sanders,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,8,1,5,0,0
Ian Thomas,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
