Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Brock Purdy,SFO,28,36,319,1,1,6,25,28,101.3,2,12,0,11,0,0,0,0,0,1,1
Jordan Mason,SFO,0,0,0,0,0,0,0,0,,20,100,1,22,1,1,4,0,4,1,0
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,76,1,25,0,0
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,43,0,22,0,0
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,37,0,25,0,0
Eric Saubert,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,14,0,0
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,19,0,8,0,0
Chris Conley,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
Isaac Guerendo,SFO,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,2,-10,0,-1,10,8,110,0,28,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Sam Darnold,MIN,17,26,268,2,1,3,10,97,109.1,5,32,0,18,0,0,0,0,0,2,0
Ty Chandler,MIN,0,0,0,0,0,1,1,0,,10,82,0,25,0,0,0,0,0,0,0
Aaron Jones,MIN,0,0,0,0,0,0,0,0,,9,32,0,9,6,5,36,0,18,1,1
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,133,1,97,0,0
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,54,1,26,0,0
Trent Sherfield,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,17,0,17,0,0
Brandon Powell,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,16,0,11,0,0
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,12,0,6,0,0
