Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Baker Mayfield,TAM,23,31,200,2,0,2,11,19,112.3,4,20,0,10,0,0,0,0,0,0,0
Bucky Irving,TAM,0,0,0,0,0,0,0,0,,7,24,0,8,3,3,10,0,7,0,0
Sterling Shepard,TAM,0,0,0,0,0,0,0,0,,2,21,0,19,5,4,48,0,18,0,0
Rachaad White,TAM,0,0,0,0,0,0,0,0,,3,19,1,9,3,3,16,0,11,0,0
Sean Tucker,TAM,0,0,0,0,0,0,0,0,,3,11,0,5,1,1,6,0,6,0,0
Cade Otton,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,77,1,18,0,0
Trey Palmer,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,33,0,19,0,0
Rakim Jarrett,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Ryan Miller,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,1,1,1,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Patrick Mahomes,KAN,34,44,291,3,0,4,31,35,116.8,2,9,0,7,0,0,0,0,0,0,0
Kareem Hunt,KAN,0,0,0,0,0,0,0,0,,27,106,1,15,1,1,11,0,11,0,0
Samaje Perine,KAN,0,0,0,0,0,0,0,0,,1,10,0,10,5,4,25,1,11,0,0
Carson Steele,KAN,0,0,0,0,0,0,0,0,,3,9,0,5,0,0,0,0,0,0,0
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,16,14,100,0,20,1,1
DeAndre Hopkins,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,86,2,35,0,0
Justin Watson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,43,0,19,0,0
Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,17,0,12,0,0
Peyton Hendershot,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0
Noah Gray,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Xavier Worthy,KAN,0,0,0,0,0,0,0,0,,2,-10,0,0,2,0,0,0,0,0,0
