Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Geno Smith,SEA,20,31,206,1,0,3,31,30,94.3,2,2,0,3,0,0,0,0,0,0,0
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,16,49,0,11,3,2,-3,0,1,1,0
Zach Charbonnet,SEA,0,0,0,0,0,0,0,0,,4,28,1,11,3,2,13,0,7,0,0
Jaxon Smith-Njigba,SEA,0,0,0,0,0,0,0,0,,1,5,0,5,4,4,74,0,25,0,0
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,66,0,30,0,0
Noah Fant,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,26,0,11,0,0
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,16,0,6,0,0
AJ Barner,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,1,12,0,0
Pharaoh Brown,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Aaron Rodgers,NYJ,21,39,185,2,1,2,16,24,73.1,2,6,0,7,0,0,0,0,0,0,0
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,12,60,0,12,1,0,0,0,0,2,1
Braelon Allen,NYJ,0,0,0,0,0,0,0,0,,5,11,0,4,2,2,16,0,10,0,0
Malachi Corley,NYJ,0,0,0,0,0,0,0,0,,1,8,0,8,2,0,0,0,0,0,0
Isaiah Davis,NYJ,0,0,0,0,0,0,0,0,,1,4,0,4,3,3,28,1,24,0,0
Davante Adams,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,12,5,66,1,24,0,0
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,41,0,17,0,0
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,32,0,14,0,0
Jeremy Ruckert,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0
Xavier Gipson,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-1,0,-1,0,0
