Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Justin Fields,PIT,22,34,312,1,0,4,30,38,104.0,10,55,2,12,0,0,0,0,0,2,1
Cordarrelle Patterson,PIT,0,0,0,0,0,0,0,0,,6,43,0,12,2,2,19,0,14,0,0
Najee Harris,PIT,0,0,0,0,0,0,0,0,,13,19,0,5,6,3,54,0,32,0,0
Aaron Shampklin,PIT,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,0,0
George Pickens,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,113,0,38,1,1
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,57,1,29,0,0
Darnell Washington,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,31,0,20,0,0
Van Jefferson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,21,0,12,0,0
Calvin Austin III,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,17,0,17,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Joe Flacco,IND,16,26,168,2,0,2,14,25,105.9,2,3,0,4,0,0,0,0,0,0,0
Anthony Richardson,IND,3,4,71,0,0,0,0,32,116.7,3,24,0,14,0,0,0,0,0,1,0
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,21,88,1,21,4,3,20,0,10,0,0
Adonai Mitchell,IND,0,0,0,0,0,0,0,0,,1,10,0,10,3,0,0,0,0,0,0
Trey Sermon,IND,0,0,0,0,0,0,0,0,,5,8,0,6,0,0,0,0,0,0,0
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,113,0,32,0,0
Josh Downs,IND,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,82,1,25,0,0
Andrew Ogletree,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,1,15,0,0
Alec Pierce,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,9,0,9,0,0
