Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Aaron Rodgers,NYJ,17,28,233,2,0,1,9,35,111.2,0,0,0,0,0,0,0,0,0,0,0
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,16,80,0,16,3,1,9,0,9,1,0
Braelon Allen,NYJ,0,0,0,0,0,0,0,0,,12,32,1,6,0,0,0,0,0,0,0
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,113,0,35,0,0
Davante Adams,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,54,0,16,0,0
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,42,1,27,0,0
Jeremy Ruckert,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,14,0,10,0,0
Xavier Gipson,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,1,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jacoby Brissett,NWE,15,24,132,0,0,1,11,34,77.1,3,11,0,14,0,0,0,0,0,1,0
Drake Maye,NWE,3,6,23,0,0,1,8,11,59.7,3,46,1,18,0,0,0,0,0,0,0
Rhamondre Stevenson,NWE,0,0,0,0,0,0,0,0,,20,48,2,7,3,3,17,0,14,0,0
Antonio Gibson,NWE,0,0,0,0,0,0,0,0,,5,7,0,3,0,0,0,0,0,1,0
Kayshon Boutte,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,46,0,34,0,0
Hunter Henry,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,45,0,12,0,0
Tyquan Thornton,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,20,0,14,0,0
Austin Hooper,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,15,0,6,0,0
Demario Douglas,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,12,0,9,0,0
Kendrick Bourne,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0
K.J. Osborn,NWE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
