Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Andy Dalton,CAR,18,28,136,0,1,3,20,31,61.0,1,3,0,3,0,0,0,0,0,2,0
Bryce Young,CAR,4,7,58,0,0,1,2,27,84.2,1,8,0,8,0,0,0,0,0,0,0
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,13,97,1,38,4,4,-2,0,1,1,1
Miles Sanders,CAR,0,0,0,0,0,0,0,0,,2,6,0,4,3,2,27,0,27,0,0
Diontae Johnson,CAR,0,0,0,0,0,0,0,0,,2,6,0,4,6,3,23,0,20,0,0
Jalen Coker,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,68,0,31,0,0
Jonathan Mingo,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,37,0,29,0,0
David Moore,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,13,0,7,0,0
Ja'Tavion Sanders,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,13,0,10,0,0
Xavier Legette,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,1,1
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Caleb Williams,CHI,20,29,304,2,0,1,8,42,126.2,5,34,0,11,0,0,0,0,0,0,0
D'Andre Swift,CHI,0,0,0,0,0,0,0,0,,21,73,1,18,2,2,47,0,42,0,0
Roschon Johnson,CHI,0,0,0,0,0,0,0,0,,10,25,2,8,0,0,0,0,0,0,0
D.J. Moore,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,105,2,34,0,0
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,57,0,26,0,0
Rome Odunze,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,40,0,11,0,0
Keenan Allen,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,33,0,19,0,0
Gerald Everett,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,22,0,17,0,0
Tyson Bagent,CHI,0,0,0,0,0,0,0,0,,3,-4,0,-1,0,0,0,0,0,0,0
