Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Josh Allen,BUF,24,34,283,2,1,1,2,35,102.9,7,25,0,9,0,0,0,0,0,1,0
James Cook,BUF,0,0,0,0,0,0,0,0,,17,111,2,18,3,3,22,0,12,0,0
Ray Davis,BUF,0,0,0,0,0,0,0,0,,6,29,0,11,0,0,0,0,0,0,0
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,1,2,0,2,10,9,107,0,35,0,0
Keon Coleman,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,70,1,25,0,0
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,50,0,27,0,0
Dalton Kincaid,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,31,1,12,0,0
Amari Cooper,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,3,0,3,0,0
Ty Johnson,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Mitchell Trubisky,BUF,0,0,0,0,0,0,0,0,,3,-3,0,0,0,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Geno Smith,SEA,21,29,212,0,1,1,11,20,78.5,5,16,0,13,0,0,0,0,0,1,0
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,9,12,0,5,5,4,33,0,17,0,0
Zach Charbonnet,SEA,0,0,0,0,0,0,0,0,,3,4,1,3,4,3,20,0,12,0,0
Jaxon Smith-Njigba,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,69,0,18,0,0
AJ Barner,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,34,0,20,0,0
Noah Fant,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,22,0,14,0,0
Jake Bobo,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,15,0,15,0,0
Laviska Shenault Jr.,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,0,0
