Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Sam Darnold,MIN,20,28,275,3,1,2,21,31,123.4,7,15,0,12,0,0,0,0,0,1,1
Aaron Jones,MIN,0,0,0,0,0,0,0,0,,22,93,0,17,5,4,46,0,14,0,0
Jordan Addison,MIN,0,0,0,0,0,0,0,0,,1,7,1,7,4,3,72,1,29,0,0
Ty Chandler,MIN,0,0,0,0,0,0,0,0,,3,5,0,3,1,1,8,0,8,0,0
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,85,1,27,0,0
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,1,0,0,0,2,1,31,0,31,1,1
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,9,0,0
Josh Oliver,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,1,8,0,0
Trent Sherfield,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Brandon Powell,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jordan Love,GNB,32,54,389,4,3,1,10,42,83.0,1,6,0,6,0,0,0,0,0,0,0
Josh Jacobs,GNB,0,0,0,0,0,0,0,0,,9,51,0,13,6,4,27,0,9,0,0
Emanuel Wilson,GNB,0,0,0,0,0,0,0,0,,8,27,0,8,1,0,0,0,0,0,0
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,1,2,0,2,8,7,139,1,42,0,0
Dontayvion Wicks,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,13,5,78,2,36,0,0
Tucker Kraft,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,53,1,21,1,1
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,39,0,20,0,0
Bo Melton,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,28,0,28,0,0
Luke Musgrave,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,13,0,5,0,0
Malik Heath,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,9,0,0
Christian Watson,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
