Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Brock Purdy,SFO,18,28,255,3,0,0,0,76,129.3,4,19,0,10,0,0,0,0,0,0,0
Isaac Guerendo,SFO,0,0,0,0,0,0,0,0,,10,99,0,76,0,0,0,0,0,0,0
Jordan Mason,SFO,0,0,0,0,0,0,0,0,,9,73,0,38,2,1,9,0,9,0,0
Patrick Taylor,SFO,0,0,0,0,0,0,0,0,,5,16,0,6,1,1,12,0,12,0,0
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,4,15,0,5,5,3,102,1,76,0,0
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,1,6,1,6,4,3,10,0,13,0,0
George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,58,2,29,0,0
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,37,0,21,0,0
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,27,0,13,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Geno Smith,SEA,30,52,312,1,2,1,6,37,65.5,1,0,0,0,0,0,0,0,0,0,0
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,14,32,1,8,8,8,37,0,11,0,0
Zach Charbonnet,SEA,0,0,0,0,0,0,0,0,,5,20,0,9,1,1,15,0,15,0,0
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,65,1,37,0,0
Noah Fant,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,6,63,0,12,0,0
Jaxon Smith-Njigba,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,53,0,19,1,0
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,11,3,48,0,30,0,0
Jake Bobo,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,18,0,11,0,0
AJ Barner,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
