Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Geno Smith,SEA,18,28,207,2,0,1,6,31,110.3,4,15,0,8,0,0,0,0,0,1,0
Jaxon Smith-Njigba,SEA,1,1,35,0,0,0,0,35,118.7,0,0,0,0,6,3,9,0,5,0,0
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,14,69,1,20,2,2,24,1,17,0,0
Zach Charbonnet,SEA,0,0,0,0,0,0,0,0,,7,14,0,7,1,1,-5,0,-5,0,0
Kenny McIntosh,SEA,0,0,0,0,0,0,0,0,,1,5,0,5,0,0,0,0,0,0,0
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,99,1,35,0,0
Noah Fant,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,65,0,28,0,0
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,45,0,16,0,0
AJ Barner,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Jake Bobo,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Kirk Cousins,ATL,24,35,232,1,2,3,32,26,72.6,1,-1,0,0,0,0,0,0,0,1,1
Michael Penix,ATL,1,1,14,0,0,0,0,14,118.7,0,0,0,0,0,0,0,0,0,0,0
Bijan Robinson,ATL,0,0,0,0,0,0,0,0,,21,103,1,26,5,3,40,0,26,0,0
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,5,36,0,24,1,1,9,0,9,0,0
Jase McClellan,ATL,0,0,0,0,0,0,0,0,,5,17,0,6,0,0,0,0,0,0,0
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,65,0,13,0,0
Drake London,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,63,1,17,0,0
Darnell Mooney,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,46,0,20,0,0
Casey Washington,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0
Ray-Ray McCloud,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,9,0,6,0,0
