Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Sam Darnold,MIN,18,41,166,0,0,2,24,31,55.5,3,10,0,9,0,0,0,0,0,0,0
Cam Akers,MIN,0,0,0,0,0,0,0,0,,6,65,0,58,2,2,4,0,3,0,0
Aaron Jones,MIN,0,0,0,0,0,0,0,0,,10,45,0,8,6,5,30,0,10,0,0
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,9,3,54,0,31,0,0
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,53,0,27,0,0
Josh Oliver,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,16,0,13,0,0
T.J. Hockenson,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,2,9,0,8,0,0
Jordan Addison,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,1,0,0,0,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Jared Goff,DET,27,33,231,1,2,2,15,23,80.7,0,0,0,0,0,0,0,0,0,0,0
Jahmyr Gibbs,DET,0,0,0,0,0,0,0,0,,23,139,3,47,5,5,31,1,14,0,0
Craig Reynolds,DET,0,0,0,0,0,0,0,0,,8,39,0,17,2,0,0,0,0,0,0
Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,77,0,23,0,0
Sam LaPorta,DET,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,63,0,17,0,0
Jameson Williams,DET,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,34,0,14,0,0
Tim Patrick,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,8,0,0
Kalif Raymond,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
