Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Davis Mills,HOU,12,22,128,0,0,1,11,24,71.8,3,11,0,9,0,0,0,0,0,0,0
C.J. Stroud,HOU,6,6,50,1,0,0,0,14,141.0,0,0,0,0,0,0,0,0,0,0,0
Dameon Pierce,HOU,0,0,0,0,0,0,0,0,,19,176,1,92,2,0,0,0,0,1,0
Joe Mixon,HOU,0,0,0,0,0,0,0,0,,5,23,0,10,1,1,5,0,5,0,0
Robert Woods,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,39,0,24,1,1
Nico Collins,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,38,1,14,0,0
Dalton Schultz,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,29,0,13,0,0
John Metchie,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,24,0,20,0,0
Diontae Johnson,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,12,0,10,0,0
Xavier Hutchinson,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,5,0,5,0,0
Cade Stover,HOU,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,,2,-3,0,0,3,2,26,0,16,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Will Levis,TEN,9,17,175,1,0,1,8,49,108.7,4,8,0,8,0,0,0,0,0,2,1
Mason Rudolph,TEN,7,9,70,0,0,1,8,24,99.1,1,5,0,5,0,0,0,0,0,0,0
Tony Pollard,TEN,0,0,0,0,0,0,0,0,,22,62,0,11,0,0,0,0,0,0,0
Julius Chestnut,TEN,0,0,0,0,0,0,0,0,,2,11,0,8,0,0,0,0,0,0,0
Joshua Kelley,TEN,0,0,0,0,0,0,0,0,,1,2,0,2,0,0,0,0,0,0,0
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,50,0,19,0,0
Tay Martin,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,49,1,49,0,0
Josh Whyle,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,29,0,9,0,0
Nick Vannett,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,17,0,0
Bryce Oliver,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,15,0,15,0,0
Calvin Ridley,TEN,0,0,0,0,0,0,0,0,,2,-3,0,7,5,3,76,0,39,0,0
