Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Patrick Mahomes,KAN,23,33,196,3,2,2,15,31,90.0,0,0,0,0,0,0,0,0,0,0,0
Kareem Hunt,KAN,0,0,0,0,0,0,0,0,,14,60,0,17,0,0,0,0,0,0,0
Mecole Hardman,KAN,0,0,0,0,0,0,0,0,,1,9,0,9,3,2,12,0,12,0,0
Xavier Worthy,KAN,0,0,0,0,0,0,0,0,,1,7,0,7,5,4,61,1,31,0,0
Carson Steele,KAN,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,5,0,5,0,0
DeAndre Hopkins,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,29,0,13,0,0
Justin Watson,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,26,0,16,0,0
Noah Gray,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,23,2,14,0,0
Peyton Hendershot,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
JuJu Smith-Schuster,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0
Samaje Perine,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,8,0,11,0,0
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,8,0,6,0,0
Mike Caliendo,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Josh Allen,BUF,27,40,262,1,1,0,0,30,83.5,12,55,1,26,0,0,0,0,0,0,0
James Cook,BUF,0,0,0,0,0,0,0,0,,9,20,2,6,6,5,7,0,3,0,0
Ty Johnson,BUF,0,0,0,0,0,0,0,0,,5,18,0,8,1,0,0,0,0,0,0
Ray Davis,BUF,0,0,0,0,0,0,0,0,,5,11,0,6,0,0,0,0,0,0,0
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,70,0,22,0,0
Curtis Samuel,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,58,1,21,0,0
Amari Cooper,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,55,0,30,0,0
Dawson Knox,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,40,0,24,0,0
Mack Hollins,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,27,0,15,0,0
Zach Davidson,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Quintin Morris,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
