Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Joe Burrow,CIN,28,50,356,3,0,3,14,42,98.4,2,28,0,14,0,0,0,0,0,0,0
Chase Brown,CIN,0,0,0,0,0,0,0,0,,22,86,0,27,7,5,57,0,34,0,0
Tee Higgins,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,13,9,148,1,42,0,0
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,13,7,75,2,32,0,0
Andrei Iosivas,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,46,0,27,0,0
Tanner Hudson,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,13,0,9,0,0
Jermaine Burton,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,8,0,8,0,0
Mike Gesicki,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Drew Sample,CIN,0,0,0,0,0,0,0,0,,1,-4,0,0,2,1,9,0,9,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Justin Herbert,LAC,17,36,297,2,0,2,17,29,94.3,5,65,0,30,0,0,0,0,0,1,1
J.K. Dobbins,LAC,0,0,0,0,0,0,0,0,,11,56,2,29,1,1,3,0,3,0,0
Gus Edwards,LAC,0,0,0,0,0,0,0,0,,6,27,0,9,0,0,0,0,0,0,0
Derius Davis,LAC,0,0,0,0,0,0,0,0,,1,6,0,6,2,1,14,0,14,0,0
Hassan Haskins,LAC,0,0,0,0,0,0,0,0,,2,1,0,1,0,0,0,0,0,0,0
Ladd McConkey,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,123,0,28,0,0
Will Dissly,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,80,1,29,0,0
Quentin Johnston,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,8,2,48,1,26,0,0
Josh Palmer,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,23,0,12,0,0
Tucker Fisk,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,0,0
Jalen Reagor,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
